dataset,gloss,num_samples,mean_total_motion,mean_velocity,motion_variance_mean,acceleration_mean,trajectory_length_mean,direction_change_mean,motion_complexity_score
VSL,ma quỷ,1.0,41.416339735966176,19.09611796163596,0.6535472869873047,13.035035802051423,41.41633956274018,71.0,0.17591901
VSL,xung phong,1.0,42.96908389218152,18.396905849661145,0.3294679820537567,15.894390057826389,42.96908400999382,69.0,0.17564678
VSL,định vị,1.0,42.21365204453468,19.845382596932204,0.515968382358551,13.118091316223143,42.21365207992494,42.0,0.1754009
VSL,khung thành,1.0,44.563669592142105,20.547279026875128,0.3625471591949463,12.023166090250015,44.56367003917694,52.0,0.17521717
VSL,tròn,1.0,61.645504652988166,9.622477767523378,0.1327790021896362,6.097502143916331,61.64550442621112,179.0,0.17475373
VSL,uốn tóc,1.0,48.482035614550114,17.938352818842286,0.2183324843645095,11.683844240009783,48.4820354944095,80.0,0.17468135
VSL,tóm tắt,1.0,60.79258681461215,10.352010160430588,0.1462415754795074,6.153512449009078,60.79258671664866,198.0,0.17461164
VSL,dây thần kinh,1.0,44.315468832850456,18.008604657852043,0.4452782273292541,12.69905326078678,44.31546883750707,47.0,0.17396231
VSL,ngày Người khuyết tật Thế giới 3_12,3.0,51.067769813661776,12.436755283127496,0.312808724741141,8.133856699030352,51.067769852544494,141.66666666666666,0.17391801
VSL,con bò,3.0,44.84482799920564,19.111462286187272,0.4040196537971496,11.568943639239691,44.84482801752165,70.0,0.17364864
VSL,bờm tóc,1.0,39.61854705959559,18.625377902797624,0.7898386716842651,12.4851251745224,39.61854673735797,55.0,0.17350613
VSL,vỗ tay,1.0,49.01730927079916,17.91522843372531,0.2487176805734634,10.218344336748125,49.01730968803167,76.0,0.17335214
VSL,nhổ củ cải,1.0,53.98794965259731,12.542781559764876,0.2585957944393158,9.297134555643424,53.98794988752343,131.0,0.1732868
VSL,khoẻ mạnh,1.0,40.034035032615066,21.814909202402287,0.4429241120815277,13.617446053911138,40.03403493668884,54.0,0.17299528
VSL,vòi voi,1.0,53.46544367726892,12.717137428503188,0.2506138980388641,9.654244873312212,53.46544367726892,56.0,0.1729914
VSL,thanh niên,1.0,48.08032183162868,16.374627392739058,0.317937970161438,11.324075050737664,48.080321782734245,79.0,0.17291968
VSL,"đi lạc (đường, rừng..)",1.0,50.0625422783196,16.308416979468387,0.2281180620193481,10.249726753968458,50.06254240404815,89.0,0.17234993
VSL,Hà Lan (nước Hà Lan),1.0,45.25761105678976,19.94662602684077,0.3169142007827759,11.051578685418884,45.25761114805937,74.0,0.17218952
VSL,vái tứ phương,1.0,49.709299203939736,17.123996187215564,0.2172450423240661,9.98163272821626,49.7092990456149,67.0,0.17207877
VSL,một ít_ một chút,1.0,63.2499127946794,8.387609924000186,0.1033850759267807,4.636932517555024,63.24991284054704,254.0,0.17201716
VSL,sữa bò,3.0,47.35459455102682,16.92582621610035,0.4596796035766601,9.020377255917126,47.35459466433773,88.66666666666667,0.17167829
VSL,bờ ruộng,1.0,37.58525377511978,22.528600416183476,0.3519262969493866,16.04339716385822,37.585253689438105,47.0,0.1716399
VSL,vô lí,1.0,41.16751866042614,19.27797668799758,0.5737477540969849,12.172550799354674,41.16751843877137,38.0,0.17140456
VSL,vạch xuất phát,1.0,52.585581853985786,16.58936675975197,0.1621987223625183,7.775963203881377,52.58558172918856,83.0,0.17110299
VSL,gà trống,1.0,37.67894467711449,19.811192069137302,0.5700847506523132,15.15297811681574,37.678944654762745,44.0,0.17108172
VSL,mía,1.0,53.141645420808345,13.272125668327014,0.2837659120559692,7.958699196326632,53.14164567732951,121.0,0.17026502
VSL,cổ đại,1.0,52.255617847666144,13.859299380167396,0.2032402008771896,9.248257922696638,52.255617847666144,45.0,0.1699691
VSL,mưa phùn,1.0,45.33882233127952,20.90468412454312,0.1772024035453796,10.975952472537756,45.33882230613381,53.0,0.16996224
VSL,tia số,1.0,47.76763848029077,16.45512749066298,0.2268640846014022,11.32032643189264,47.76763871964067,91.0,0.1697406
VSL,dân tộc Mông,1.0,45.07092387974262,17.098424802098094,0.3006260991096496,12.44793407122294,45.0709237055853,86.0,0.16936642
VSL,căm thù,1.0,41.06660593673587,19.535970599878404,0.51540207862854,11.817160671757112,41.0666060289368,63.0,0.16915506
VSL,2 _ 6 (Toán học),1.0,49.21362874470651,14.460121827674849,0.3409859538078308,9.738853192270392,49.21362863946706,100.0,0.16906421
VSL,nước ép trái cây,3.0,49.730291214461126,12.055318107150056,0.2306876430908838,8.334199380232747,49.73029112563624,136.33333333333334,0.16881032
VSL,rơm,1.0,46.01642879098654,14.990351540886838,0.358209490776062,12.06998596217606,46.0164289297536,117.0,0.1685025
VSL,công văn,1.0,50.51959990337491,14.699731786274215,0.2654989063739776,8.70083215095029,50.519599760416895,96.0,0.1679734
VSL,thổ dân,1.0,48.61423218250275,16.188538983133103,0.1966001093387603,10.281750405772348,48.614232037682086,96.0,0.16795404
VSL,đào tạo,1.0,35.755830369889736,25.51433817545573,0.299833208322525,14.567327958781544,35.75583037175238,38.0,0.16791008
VSL,Hạ Long,1.0,52.85115662589669,12.571024785912224,0.2616467475891113,7.25000779979652,52.85115636512637,117.0,0.16605203
VSL,Bình Dương,1.0,38.981459494680166,21.241351172057065,0.3224979043006897,13.567433701621162,38.98145917151123,54.0,0.16597462
VSL,chó xù,1.0,41.96990771405399,17.469973718954456,0.5150232911109924,11.089811553417796,41.96990779042244,55.0,0.16581134
VSL,yêu cầu,3.0,26.41026347875595,8.776645588615027,0.0769544461121161,4.506125439856703,26.41026345539528,71.66666666666667,0.165399
VSL,đất ruộng,1.0,54.96420930325985,12.293114319221296,0.1648448258638382,6.132385568959372,54.96420954493806,130.0,0.1651031
VSL,nhảy lò cò,1.0,44.10173878446221,15.924446727497031,0.4351243674755096,10.760231349526382,44.101739085279405,89.0,0.16491492
VSL,nhà kho,1.0,47.42191720381379,15.791498167647257,0.2192109376192093,10.193736620833365,47.42191755661042,92.0,0.1649118
VSL,lễ hội hóa trang,3.0,47.22540317134311,12.26088033855421,0.1758598039547602,8.336029814171297,47.22540313839757,135.33333333333334,0.164662
VSL,xông hơi,1.0,40.64871849119663,19.33717555848379,0.2952796220779419,13.079276584809826,40.64871819131076,56.0,0.16448413
VSL,tuần này,3.0,43.24720760062337,15.768459302959618,0.424850473801295,11.593555660788192,43.24720746736663,82.33333333333333,0.16433518
VSL,xinh xắn,1.0,41.85020957887173,18.72016043093667,0.2992077469825744,12.21764681556008,41.85020961984992,35.0,0.16426778
VSL,tiếc,3.0,33.804378509754315,11.03563409285149,0.1538725545008977,6.184456930981998,33.80437839857768,83.66666666666667,0.16401999
VSL,vắng,3.0,33.12166481465101,10.480180115947638,0.0783938777943452,6.246427947749751,33.12166485159347,75.66666666666667,0.16339862
VSL,đỉnh núi,1.0,43.07000254839659,18.70736164632051,0.2285109758377075,11.371261123348685,43.07000224571675,63.0,0.16309999
VSL,đảo Phú Quốc,1.0,43.90637380629778,21.22377404474443,0.1896922439336776,9.000283299899491,43.9063740298152,57.0,0.16300327
VSL,phi công,1.0,51.438218815252185,12.332827025413511,0.1910489797592163,8.268271855769619,51.43821902666241,139.0,0.16269463
VSL,đồng ruộng,1.0,34.627070017158985,22.56028852255448,0.409990519285202,14.07282215224372,34.627069771289825,28.0,0.16193368
VSL,bậc thang,1.0,52.67609153687954,12.940183851074,0.1285407394170761,6.946472222606341,52.67609189311042,118.0,0.16182464
VSL,con dê,1.0,40.83394691348076,20.7422605167001,0.2775852978229522,10.826342960883832,40.833946796134114,59.0,0.16173993
VSL,túm tóc,1.0,45.5439299736172,15.51081309467554,0.2086358666419983,11.04135263719778,45.54392983019352,61.0,0.16171291
VSL,Cô-lôm-bi-a (nước Cô-lôm-bi-a),1.0,42.2211353816092,18.076677189554488,0.3239736557006836,10.930440249650374,42.22113545052707,68.0,0.1616868
VSL,buổi đêm,3.0,40.7122527298828,15.642043955552728,0.3350185503562291,9.676021295296712,40.71225260780193,78.0,0.16114986
VSL,xe cẩu,1.0,47.98595127277076,14.82617444783142,0.2009158581495285,8.977694690227509,47.98595102073159,74.0,0.16113466
VSL,núi cao,1.0,54.48767928779125,11.18490214217199,0.1344334483146667,6.103593309583335,54.48767939698882,158.0,0.16105942
VSL,chiều cao,1.0,39.153046099469066,18.052565586566924,0.337581992149353,13.581418965011837,39.15304613253102,64.0,0.16105765
VSL,con cừu,1.0,41.451418943703175,19.719031829682606,0.2799345254898071,10.476488942100156,41.45141838490963,53.0,0.16057423
VSL,cảnh vật,1.0,44.13722317107022,15.74753038514228,0.2423321157693863,11.262962262314486,44.13722336664796,73.0,0.16035405
VSL,thánh địa Mỹ Sơn,1.0,49.4554506316781,14.53117468660953,0.1559708416461944,7.949655417168494,49.45545028243214,83.0,0.16034663
VSL,khổ thơ,1.0,43.79866889491677,16.205507159233093,0.3186483681201935,10.160683277249335,43.79866904672235,63.0,0.16001937
VSL,Vĩnh Long,1.0,36.373311925679445,20.18718765400074,0.2878386676311493,14.821965064642564,36.3733115918003,44.0,0.1599393
VSL,sợi len,1.0,47.27029016800225,14.75719333315889,0.2852818369865417,8.176104883143775,47.27028997242451,104.0,0.15989673
VSL,khóa cửa,1.0,50.59361890773289,13.66027679072844,0.1535551398992538,7.311092238497297,50.593619090970606,113.0,0.1598595
VSL,chạy,1.0,40.76424733456224,19.08913208264857,0.3374015986919403,10.569248126139716,40.76424704119563,42.0,0.15969102
VSL,nhăn mặt,1.0,50.71997509198263,10.066739167129954,0.356591522693634,7.393854422370593,50.71997470082715,147.0,0.15961234
VSL,bảng đen,3.0,39.065887422068045,10.715112286394792,0.1939106558760007,6.522974833237364,39.065887381827146,104.0,0.15924124
VSL,xe cứu hỏa,2.0,38.87631090544164,11.092014138263682,0.1557520078495144,7.000298596195952,38.876310841646045,89.0,0.15908961
VSL,rắc rối,1.0,47.60522713325918,11.791145674822744,0.3272294998168945,9.099974856649837,47.60522757959552,139.0,0.15863238
VSL,góc tù,1.0,52.50365033745766,12.19794086199398,0.1191741526126861,6.403541138322335,52.503650456201285,119.0,0.15855725
VSL,cột đèn,1.0,41.69279676489532,16.01965498847839,0.2752255201339721,12.315814386714589,41.69279677607119,81.0,0.15855609
VSL,đám ma,1.0,49.435618340969086,13.4689586520195,0.1312777549028396,8.278200189272562,49.43561832699925,98.0,0.15843438
VSL,thăng bằng,1.0,44.82238774839789,15.80384615554529,0.2589714825153351,9.459233980093684,44.822387590422295,82.0,0.15834196
VSL,trung thành,1.0,46.31417643651366,14.458706604937712,0.2643135488033294,8.927538100709306,46.31417630426586,87.0,0.15828331
VSL,bom nguyên tử,1.0,39.65119411982596,18.567910183686763,0.5175917148590088,9.178676093854602,39.65119416592643,50.0,0.1580766
VSL,mặt dài,1.0,35.809977028518915,22.834574055164417,0.4179256558418274,10.894554915635482,35.80997726880014,45.0,0.15804031
VSL,thú y,3.0,42.23723815583313,15.866190811599052,0.3234216272830963,10.531045592215412,42.23723802280923,71.0,0.15801951
VSL,quát mắng,1.0,46.18135764542967,13.181478567350478,0.3197986483573913,9.031447550425163,46.18135759746656,127.0,0.15748145
VSL,phủ nhận,1.0,55.453851422294974,9.182054626348927,0.0905983000993728,5.530270294679536,55.45385146746412,217.0,0.15709566
VSL,Đồng Nai,1.0,33.921368561685085,21.630285176825016,0.5500755906105042,11.62679748431496,33.92136872187257,31.0,0.15693827
VSL,phơi quần áo,1.0,48.27849930152297,13.522491580554258,0.1593025922775268,8.287912233258194,48.27849927218631,120.0,0.15667014
VSL,cầu trượt,1.0,51.768883855082095,10.700092559025206,0.1633505523204803,6.846961767940255,51.76888366736239,127.0,0.15642504
VSL,địa hình,1.0,51.53501950809732,11.880803881069788,0.1548380702733993,6.220748236706091,51.53501946094912,137.0,0.15633011
VSL,đứng đầu (hàng đầu),1.0,42.40936752036214,14.953043647373423,0.4077980816364288,9.750908393235434,42.40936766494997,101.0,0.15611987
VSL,đá bóng,1.0,44.53579936735332,15.167475822974335,0.2007959485054016,9.6082329507484,44.535799488425255,62.0,0.15521456
VSL,tâm thần,1.0,42.73063710704446,14.229301891724267,0.2126011550426483,11.805044908202095,42.73063725139946,102.0,0.1547534
VSL,ngày Quốc tế Lao động,3.0,46.9655115956751,11.64291267176649,0.1317223856846491,6.434324605626366,46.96551157503078,110.0,0.1544737
VSL,đánh cầu lông,1.0,46.84463124815375,13.499361293820234,0.2545238435268402,7.561873557498154,46.844631255138665,105.0,0.15433489
VSL,che phủ,1.0,36.28223051130772,21.32114553919025,0.3987357318401336,10.222502217292783,36.28223036788404,42.0,0.1542914
VSL,ngày Nhà giáo Việt nam,2.0,38.65771527355537,8.965671212792019,0.0966144725680351,5.151283457427001,38.65771530324128,117.5,0.15411569
VSL,thương mại,1.0,43.90453259088099,14.784481059299424,0.2772504985332489,9.110569528558038,43.90453227516264,79.0,0.15408176
VSL,rễ cọc,1.0,43.537553133443,14.9979361227189,0.1832523345947265,10.274519974409149,43.53755321819335,84.0,0.15363745
VSL,không thẳng hàng,1.0,52.921618583612144,9.67110287902377,0.1289647072553634,5.6790267088347015,52.92161886859685,130.0,0.15355013
VSL,siêu thị,1.0,42.13843532651663,13.877899797408135,0.3756064474582672,10.137172103590435,42.13843544060365,87.0,0.15352257
VSL,dốt,1.0,39.73076359182596,17.256970386574235,0.2223434746265411,11.693637321244426,39.73076359182596,29.0,0.15330599
VSL,cặp tóc,1.0,49.269210872240365,10.937764566695249,0.2572982609272003,6.6600396610907655,49.26921077631414,145.0,0.15330428
VSL,gió Lào,1.0,41.453446224331856,18.00521392753159,0.1981069892644882,9.601468626190634,41.4534460529685,77.0,0.15312044
VSL,bao la,1.0,45.00766538456082,14.349784104113883,0.1566238105297088,9.356060663859049,45.00766543392092,77.0,0.15298603
VSL,thì thầm,1.0,57.07802537968382,7.248425343910516,0.0588572099804878,3.926743136568272,57.078025337075815,230.0,0.15274143
VSL,bay liệng (bay lượn),1.0,48.02970445528626,13.840867379536997,0.100040391087532,7.07225847475737,48.02970442175865,88.0,0.15216996
VSL,nhận hàng,1.0,45.55066965217702,10.1877129309074,0.5340542197227478,7.045311879240592,45.550669629708864,115.0,0.15209676
VSL,thân thiện,1.0,38.23083578329533,15.695590741217952,0.2804933190345764,13.174563793672457,38.23083583352855,75.0,0.15208495
VSL,xung đột,1.0,37.59110063314438,18.468938702442607,0.2465356439352035,11.9678417801857,37.59110058099032,50.0,0.15186663
VSL,cống,1.0,39.28579454869032,17.573063266811086,0.3995654582977295,8.999681396917863,39.28579438617453,63.0,0.15165482
VSL,tỉ số phần trăm,1.0,43.90789716690779,15.301391336806985,0.2344184964895248,8.164981513864854,43.90789718530141,90.0,0.1516182
VSL,thuyết trình,1.0,36.33842423371971,17.56552505493164,0.2756499052047729,13.4307285684054,36.33842387236655,62.0,0.1515423
VSL,bến phà,1.0,36.804175175726414,15.757444213117871,0.3794659376144409,13.046086535937544,36.8041750905104,75.0,0.1514103
VSL,thối,1.0,43.55692353378981,15.179081154077553,0.1964713931083679,8.943292659871718,43.55692369351164,108.0,0.15130514
VSL,sáo,1.0,47.98996340669692,13.317214549691588,0.1472664475440979,6.556211178595165,47.98996352404356,102.0,0.15127872
VSL,cháu ngoại,3.0,30.59083735353003,9.60929012896201,0.093131219347318,5.281834874414187,30.590837433041692,87.33333333333333,0.15121128
VSL,phao,1.0,45.00428386591375,13.904931556318225,0.2394728660583496,7.901494822154443,45.00428400421515,100.0,0.15116303
VSL,bồ kết,1.0,39.03375172056258,17.46032112347546,0.2999830842018127,10.34856218099594,39.03375146584585,60.0,0.15115511
VSL,quá cảnh,1.0,36.693142265081406,19.63738295861653,0.2778594493865967,11.220253432880748,36.69314197450876,30.0,0.15106334
VSL,con sư tử,2.0,39.41292079631239,16.769406549340243,0.3627180904150009,9.270112244474628,39.412920819595456,61.0,0.1509044
VSL,chăm sóc sức khỏe,3.0,33.33165374636883,9.37913457083346,0.0946254233519236,5.285250666817763,33.33165380566303,85.66666666666667,0.15084791
VSL,hét (giống la),1.0,31.85841051861644,18.72150075669382,0.5868822932243347,12.871407179832458,31.858410704880956,41.0,0.15081753
VSL,yêu nước Việt Nam,1.0,53.95405231975019,8.788059279403608,0.0517935045063495,5.020344474368333,53.9540522065945,164.0,0.15062208
VSL,thiếu niên,1.0,34.01394536346197,17.575826205056288,0.4006542563438415,13.797549607460958,34.01394553296268,54.0,0.15058121
VSL,khổng lồ,1.0,32.93885134533048,19.74354721546173,0.3983014822006225,13.171326053385831,32.93885154277086,38.0,0.15050016
VSL,cao (núi),1.0,47.45515350345522,12.367225319665412,0.1963499635457992,6.894745914036768,47.45515335444361,89.0,0.15049906
VSL,tiếp nhận,1.0,43.33957282826304,14.929735284427116,0.3062810003757477,7.510606767133225,43.33957282279152,87.0,0.15015836
VSL,công trường,1.0,40.77599161956459,15.469068958035,0.3063385784626007,9.63714732726415,40.77599170943722,66.0,0.15011925
VSL,sa mạc,1.0,52.23338421387598,9.31806246368658,0.0770559906959533,5.653455545088488,52.23338410293218,190.0,0.14977954
VSL,xui xẻo,1.0,38.45946917287074,14.969224167721611,0.2920002043247223,12.33402265686738,38.45946904807352,77.0,0.14968075
VSL,rễ chùm,1.0,43.84844163712114,13.833029040851091,0.2428054213523864,8.363158782111837,43.848441654467024,99.0,0.14951803
VSL,dòng sông,1.0,35.51663078740239,17.168280656779967,0.2751151323318481,13.657038551862122,35.51663111336529,68.0,0.14942716
VSL,sừng bò,1.0,42.55458332784474,16.563127671743366,0.2455323934555053,7.439364531322529,42.55458349734545,66.0,0.14940451
VSL,ngày Quốc tế phụ nữ 8_3,3.0,47.58557017489026,11.90041890398597,0.1557014882564544,6.948269863400708,47.58556992327794,121.33333333333331,0.14921604
VSL,cầu vượt,1.0,41.850682370364666,16.723532231648765,0.1639302968978881,8.895036587844023,41.85068214684725,76.0,0.14911145
VSL,không có,1.0,54.06506678787992,7.865679681662796,0.0577878765761852,4.760506125339648,54.0650667125592,228.0,0.14877765
VSL,đồ dùng dạy học,1.0,36.97469613328576,17.873090636345648,0.3907062709331512,9.88371995042582,36.97469602525234,64.0,0.14863741
VSL,cõng,1.0,46.54854063689709,13.544269179256217,0.1229866370558738,6.915035502745374,46.548540484625846,91.0,0.14848967
VSL,cầu Thê Húc (Hồ Gươm),1.0,47.93107501789928,11.491954262256622,0.1436866521835327,6.634790117702177,47.93107492593117,133.0,0.14791597
