video_name,fps,frame_count,blur_mean,brightness_std,edge_density_mean,motion_mean,occlusion_rate,hand_visibility_ratio,person_area_ratio_mean,frontality_score
D0049B.mp4,29.97002997002997,104,944.5696775301208,27.60987246009405,0.031790364583333335,0.3440914147279479,0.5,1.0,0.35337268858114584,0.9965203056732813
D0049N.mp4,29.97002997002997,170,944.5058746067376,27.50941387969621,0.031090856481481483,0.29469958625056525,0.16666666666666663,1.0,0.31326333721957117,0.975998637576898
D0049T.mp4,29.97002997002997,145,941.5267160540798,27.571201036688137,0.03153645833333333,0.28786301680586557,0.16666666666666663,1.0,0.3279209258121633,0.9757930586735407
D0050B.mp4,29.97002997002997,126,967.8523531103692,27.387482472199252,0.032536168981481484,0.2947536490180276,0.16666666666666663,1.0,0.3438328446246362,0.979464553296566
D0050N.mp4,29.97002997002997,114,964.5915670341461,27.38196806073708,0.03205729166666666,0.2625299194319682,0.5,1.0,0.3293856962639096,0.9864362900455793
D0050T.mp4,29.97002997002997,126,962.9764040289859,27.448535941060978,0.03262731481481481,0.29430824653668836,0.33333333333333337,1.0,0.3463368597764476,0.9800557593504587
D0051B.mp4,29.97002997002997,155,1142.0980205999304,27.96968875644306,0.034316406249999994,0.2652800233865326,0.5,1.0,0.39602979113748527,0.9565019855896632
D0051N.mp4,29.97002997002997,144,1186.5882280649946,28.017051818217976,0.03509548611111111,0.35278161479668185,0.33333333333333337,1.0,0.3843946202638658,0.9600587288538615
D0051T.mp4,29.97002997002997,155,1137.1419230334247,28.025797304661626,0.03457826967592592,0.264949174428528,0.5,1.0,0.39856205640743675,0.956868107120196
D0052B.mp4,29.97002997002997,107,1150.6314137667055,27.81284089064378,0.0341478587962963,0.3446262025020339,0.33333333333333337,1.0,0.357478952188619,0.9948377559582392
D0052N.mp4,29.97002997002997,140,1144.6984408346168,27.809290445568156,0.03373480902777778,0.35117779536680743,0.16666666666666663,1.0,0.3533452139947754,0.9837630564967791
D0052T.mp4,29.97002997002997,107,1146.2421191753874,27.868682919743197,0.03429976851851852,0.3452024453065612,0.33333333333333337,1.0,0.35525515591417633,0.9949450045824051
D0053B.mp4,29.97002997002997,175,908.2033983233417,26.724257906758947,0.03190972222222222,0.42227787185798993,0.33333333333333337,1.0,0.32130737233275575,0.9555327643950781
D0053N.mp4,29.97002997002997,211,910.2691903014885,27.152528620428303,0.03173394097222222,0.43000831912187015,0.33333333333333337,1.0,0.352120329110174,0.950681229432424
D0053T.mp4,29.97002997002997,175,904.4842815873386,26.783420634528454,0.03197771990740741,0.4233276390216567,0.33333333333333337,1.0,0.32338361115032593,0.9557741954922676
D0054B.mp4,29.97002997002997,137,599.5289066687563,26.063309103499762,0.027933304398148145,0.26315755481747066,0.5,1.0,0.33630696761678297,0.9513814424475034
D0054N.mp4,29.97002997002997,144,612.4060040492054,26.093868319619045,0.027512297453703705,0.25547830354083667,0.5,1.0,0.30143908995659946,0.9507968202233315
D0054T.mp4,29.97002997002997,137,594.0164174647579,26.122647398449413,0.028046151620370368,0.26296463287012145,0.5,1.0,0.3375115145718726,0.9522372012337049
D0055B.mp4,29.97002997002997,149,605.3577001262901,25.779615447613974,0.02788049768518518,0.25120727557011624,0.5,1.0,0.3381422226661209,0.9533899848659834
D0055N.mp4,29.97002997002997,145,604.2045105358108,25.853175253150244,0.02761646412037037,0.26295353150503203,0.5,1.0,0.31177157219047397,0.959478976825873
D0055T.mp4,29.97002997002997,149,600.9417418923838,25.840976308073227,0.0280150462962963,0.2518307146700946,0.5,1.0,0.3373122934722183,0.9530894706646601
D0056B.mp4,29.97002997002997,162,970.4940507050187,27.140789902246684,0.032507957175925924,0.3142096454446966,0.6666666666666667,1.0,0.3620742664707959,0.9548740709821383
D0056N.mp4,29.97002997002997,148,942.9764827583973,27.130149513457184,0.03273509837962963,0.3740840513597835,0.5,1.0,0.4146725665287641,0.9583077803254128
D0056T.mp4,29.97002997002997,199,931.7270907207725,27.048062226272492,0.03166015625,0.27772881818765943,0.33333333333333337,1.0,0.35422781350616334,0.9848781848947207
D0057B.mp4,29.97002997002997,156,941.4924980437228,26.643128362351476,0.03184027777777778,0.2526806853711605,0.5,1.0,0.357706226028552,0.9563162823518118
