dataset,label,num_samples,num_pairs,intra_class_dtw_mean,intra_class_dtw_std,intra_class_dtw_min,intra_class_dtw_max,intra_class_dtw_median
VSL,ngày thành lập quân đội nhân dân Việt Nam,3,3,0.38726597527662915,0.1788965219360257,0.13498087227344513,0.529843807220459,0.4969732463359833
VSL,da ngăm (nước da ngăm đen),3,3,0.3866527775923411,0.2106485869293967,0.08879992365837097,0.5402694940567017,0.5308889150619507
VSL,chặt,3,3,0.3865312536557515,0.17115980684558196,0.14487537741661072,0.5194151997566223,0.4953031837940216
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,3,3,0.38309090087811154,0.19054607190444156,0.11365034431219101,0.5214233994483948,0.5141989588737488
VSL,héc-tô-mét vuông (hm2),3,3,0.37902238592505455,0.24116402616989258,0.037980515509843826,0.552365243434906,0.5467213988304138
VSL,t,3,3,0.37875587741533917,0.10879576672815806,0.25806909799575806,0.5217479467391968,0.3564505875110626
VSL,chống đối,3,3,0.3784514268239339,0.11343642621983333,0.21991178393363953,0.47894906997680664,0.4364934265613556
VSL,ngồi,3,3,0.3779485871394475,0.21943075880522875,0.06779386103153229,0.5418475866317749,0.5242043137550354
VSL,lễ bế giảng,2,1,0.37498438358306885,0.0,0.37498438358306885,0.37498438358306885,0.37498438358306885
VSL,tên là gì_,2,1,0.37468498945236206,0.0,0.37468498945236206,0.37468498945236206,0.37468498945236206
VSL,công viên,3,3,0.37400586406389874,0.1839258511210034,0.11642035841941833,0.5341092944145203,0.47148793935775757
VSL,vì sao_,3,3,0.37229709575573605,0.21910853240919076,0.062447093427181244,0.5299708247184753,0.5244733691215515
VSL,ngày giỗ tổ Hùng Vương (âm lịch 10_3),3,3,0.3699251015981038,0.10187889963880932,0.2265402376651764,0.45384663343429565,0.4293884336948395
VSL,ung thư,3,3,0.36946434279282886,0.21015141765741818,0.07237876951694489,0.5251169204711914,0.5108973383903503
VSL,héc-tô-mét (hm),3,3,0.36890281612674397,0.2358792089918412,0.03532002493739128,0.5363210439682007,0.5350673794746399
VSL,liên quan,3,3,0.36696631958087284,0.2111170490113851,0.0684029832482338,0.5169984698295593,0.5154975056648254
VSL,sơ mi,3,3,0.36590497692426044,0.09354576824667853,0.25754931569099426,0.48581334948539734,0.35435226559638977
VSL,p,3,3,0.36579976479212445,0.11196638554196117,0.2344369888305664,0.5080485939979553,0.35491371154785156
VSL,cửa hàng,3,3,0.36481519788503647,0.18342742257458336,0.1054186001420021,0.4963797330856323,0.492647260427475
VSL,héc-tô-gam (hg),3,3,0.36469659581780434,0.2285686209486199,0.04145912453532219,0.5282059907913208,0.52442467212677
VSL,sân trường,3,3,0.36406581724683446,0.22331549580929835,0.04828754439949989,0.5261713266372681,0.5177385807037354
VSL,chuẩn bị,3,3,0.36400894075632095,0.20227491756368657,0.07822378724813461,0.5177572965621948,0.4960457384586334
VSL,thăm hỏi,3,3,0.3636652355392774,0.19996326042885412,0.08161792904138565,0.5224356055259705,0.4869421720504761
VSL,nước ép trái cây,3,3,0.36357920120159787,0.19088453144721618,0.09371944516897202,0.504603385925293,0.49241477251052856
VSL,dấu hỏi,3,3,0.3626197812457879,0.22041584195860545,0.051180075854063034,0.5296841263771057,0.5069951415061951
VSL,trường PTCS (cấp 2),3,3,0.3624115933974584,0.15357708386362648,0.14824600517749786,0.5007786750793457,0.4382100999355316
VSL,xà phòng giặt,3,3,0.3620607728759448,0.20129688438992288,0.07740440219640732,0.5073413252830505,0.5014365911483765
VSL,giấy nháp,3,3,0.3578393484155337,0.21266035132657982,0.0571180060505867,0.5116122364997864,0.504787802696228
VSL,đúng không_,3,3,0.35749860604604083,0.08321258635971196,0.2733774781227112,0.4708278775215149,0.3282904624938965
VSL,giao tiếp,3,3,0.3561968083182971,0.21173912376306442,0.056810639798641205,0.5110012888908386,0.5007784962654114
VSL,cỏ,3,3,0.3557964265346527,0.20700394630538102,0.06325310468673706,0.5115419626235962,0.4925942122936249
VSL,con kiến,3,3,0.35212689141432446,0.15969568555721478,0.12702803313732147,0.4805491268634796,0.44880351424217224
VSL,phương tiện giao thông,3,3,0.3520185301701228,0.18650203218013364,0.0888926237821579,0.4993320405483246,0.46783092617988586
VSL,tác động,2,1,0.3488653004169464,0.0,0.3488653004169464,0.3488653004169464,0.3488653004169464
VSL,hàng ngày,3,3,0.3484058777491252,0.15763838753432308,0.12553834915161133,0.4645662009716034,0.45511308312416077
VSL,bột màu,3,3,0.34706606964270276,0.14571008375066977,0.14188344776630402,0.4661562144756317,0.4331585466861725
VSL,thiết kế,3,3,0.3455370565255483,0.13829531713451976,0.15062648057937622,0.4569849371910095,0.42899975180625916
VSL,nhà văn hóa,3,3,0.3432966147859891,0.18208237740564304,0.08591093868017197,0.4787310063838959,0.46524789929389954
VSL,thân cây,3,3,0.34329158812761307,0.19755861775069453,0.0639689490199089,0.48826879262924194,0.47763702273368835
VSL,kí tên,3,3,0.34324639042218524,0.19927052335118275,0.06221449375152588,0.5018984079360962,0.4656262695789337
VSL,thêu,2,1,0.343000203371048,0.0,0.343000203371048,0.343000203371048,0.343000203371048
VSL,tự lập,3,3,0.34267935156822205,0.05521058826994387,0.26587924361228943,0.39327043294906616,0.36888837814331055
VSL,phở cuốn,3,3,0.3418043926358223,0.15522411244468062,0.1222965344786644,0.4535615146160126,0.4495551288127899
VSL,thừa,3,3,0.34157325824101764,0.17886413630255396,0.08909371495246887,0.48119693994522095,0.45442911982536316
VSL,bụi phấn,3,3,0.341318907837073,0.21248447309995708,0.04096285253763199,0.49950674176216125,0.4834871292114258
VSL,người lái xe (ô tô),3,3,0.3407122418284416,0.17866170119676106,0.08880088478326797,0.4835648536682129,0.449770987033844
VSL,Miến Điện (nước Mi-an-ma),3,3,0.33711733917395276,0.11365689915944184,0.1765087991952896,0.4229450821876526,0.411898136138916
VSL,ngày Quốc tế phụ nữ 8_3,3,3,0.3369127909342448,0.018812831003264623,0.3111433982849121,0.3555279076099396,0.3440670669078827
VSL,ngày Giải phóng miền Nam 30_4,3,3,0.33478304247061413,0.1300105869510453,0.1510179191827774,0.43185344338417053,0.4214777648448944
VSL,ngày Phụ nữ Việt Nam 20_10,3,3,0.3337114651997884,0.047943262097218386,0.2663578689098358,0.3741302490234375,0.3606462776660919
VSL,giấy màu,3,3,0.33183088650306064,0.16842908877014903,0.09369160979986191,0.4553503096103668,0.44645074009895325
VSL,ngày giải phóng thủ đô 10_10,3,3,0.33160143593947095,0.07062901973526199,0.233930304646492,0.39854639768600464,0.36232760548591614
VSL,chia đôi,3,3,0.330697442094485,0.14387207202831978,0.1276189237833023,0.4431039094924927,0.4213694930076599
VSL,môn Địa lý,3,3,0.33033344397942227,0.18788392179138746,0.06482101231813431,0.471916526556015,0.45426279306411743
VSL,chúc thọ,3,3,0.32848551372687024,0.16385336501624512,0.09676752984523773,0.4457480013370514,0.44294100999832153
VSL,con người,3,3,0.32672442495822906,0.1742678269929164,0.08045502007007599,0.45807182788848877,0.44164642691612244
VSL,bạn trai,3,3,0.3261350840330124,0.20563960421161728,0.03532044589519501,0.4728092551231384,0.47027555108070374
VSL,trường THPT ( cấp 3),3,3,0.3259614904721578,0.16862823904317037,0.08787715435028076,0.45684051513671875,0.4331668019294739
VSL,tưới cây,3,3,0.32523061831792194,0.1644862852911158,0.09292647242546082,0.45185622572898865,0.4309091567993164
VSL,đen láy (như đen nhánh),3,3,0.3248891904950142,0.1650739544321102,0.09172993153333664,0.45155274868011475,0.4313848912715912
VSL,trường mầm non,3,3,0.3247145613034566,0.18591708711401897,0.061869144439697266,0.4617905914783478,0.45048394799232483
VSL,xe khách,3,3,0.3230554374555747,0.1925906729060554,0.05069396272301674,0.4603184163570404,0.45815393328666687
VSL,ngày của Mẹ,3,3,0.32176290452480316,0.11398729735376173,0.17450688779354095,0.45219236612319946,0.33858945965766907
VSL,rửa mặt,2,1,0.3198065757751465,0.0,0.3198065757751465,0.3198065757751465,0.3198065757751465
VSL,quả dừa xiêm,3,3,0.31972484663128853,0.1834591460405584,0.060302700847387314,0.45275256037712097,0.4461192786693573
VSL,ga tàu,3,3,0.31971846893429756,0.18272812980967248,0.061318542808294296,0.4514606297016144,0.446376234292984
VSL,rưỡi,3,3,0.318704957763354,0.07636930571345067,0.2110145539045334,0.37965571880340576,0.3654446005821228
VSL,nhập trường,3,3,0.3172867347796758,0.17025623825504987,0.07661493122577667,0.44383490085601807,0.43141037225723267
VSL,nhãn vở,3,3,0.31666305661201477,0.04112454985318898,0.27881237864494324,0.3738289177417755,0.29734787344932556
VSL,bìa vở,3,3,0.3155058870712916,0.08104567753446557,0.2008964568376541,0.37386494874954224,0.37175625562667847
VSL,6,3,3,0.3136804327368736,0.17282522747640713,0.06934813410043716,0.4412442445755005,0.4304489195346832
VSL,ban đêm,3,3,0.31314335639278096,0.18046832649292904,0.058028798550367355,0.44707614183425903,0.43432512879371643
VSL,vui mừng,3,3,0.3105044960975647,0.15182108433542688,0.09581923484802246,0.42051947116851807,0.41517478227615356
VSL,ă,3,3,0.30957265694936115,0.1624892196249883,0.08205536007881165,0.4512782096862793,0.39538440108299255
VSL,con mèo,3,3,0.3082344929377238,0.1758953583829562,0.05948716402053833,0.4341380000114441,0.43107831478118896
VSL,"chị hai, chị cả",3,3,0.306858924527963,0.13518061795768496,0.11696358770132065,0.42092517018318176,0.3826880156993866
VSL,tham dự,3,3,0.30637722959121066,0.16075740860822663,0.07925044745206833,0.42857110500335693,0.4113101363182068
VSL,quả roi,3,3,0.30590884884198505,0.16948376812461854,0.06622260808944702,0.42578330636024475,0.4257206320762634
VSL,chính xác,3,3,0.3036661533017953,0.17155551237904387,0.0610976479947567,0.4291134476661682,0.42078736424446106
VSL,văn nghệ,3,3,0.3027546207110087,0.1378874387954869,0.10776516795158386,0.402186781167984,0.39831191301345825
VSL,đèn báo giao thông,3,3,0.30252059797445935,0.1270158556012229,0.12293185293674469,0.39554813504219055,0.38908180594444275
VSL,ngày thầy thuốc Việt Nam,3,3,0.29946306347846985,0.13019089717775464,0.12163281440734863,0.42969170212745667,0.34706467390060425
VSL,dép quai hậu,3,3,0.29591888189315796,0.15772037405576314,0.07287466526031494,0.4088667035102844,0.4060152769088745
VSL,ý nghĩa,3,3,0.2951184958219528,0.15302710376650544,0.07918621599674225,0.41556981205940247,0.39059945940971375
VSL,xã hội,3,3,0.29505065083503723,0.0944288798103486,0.1641702651977539,0.38346830010414124,0.33751338720321655
VSL,cột điện,3,3,0.2949061418573062,0.15959248813272303,0.06923399120569229,0.410692423582077,0.40479201078414917
VSL,quyết tâm,3,3,0.29469233999649685,0.14565625157609896,0.08873892575502396,0.40098699927330017,0.3943510949611664
VSL,giá trị phần trăm,3,3,0.2945355499784152,0.16542805884810297,0.06088850647211075,0.4216769337654114,0.4010412096977234
VSL,không nên,3,3,0.29435233275095624,0.057021513274393455,0.25007838010787964,0.37485918402671814,0.2581194341182709
VSL,quyền lợi,3,3,0.2921440203984578,0.10080418333079191,0.1509612500667572,0.37984663248062134,0.345624178647995
VSL,tương ớt,3,3,0.2915973315636317,0.14259149653025902,0.09006829559803009,0.3985293507575989,0.3861943483352661
VSL,cây phượng,3,3,0.29157034928599995,0.16782835084325032,0.05422563478350639,0.4106272757053375,0.4098581373691559
VSL,dỗi,3,3,0.29153111949563026,0.1639752031840028,0.059734802693128586,0.4133158326148987,0.4015427231788635
VSL,quả khế,3,3,0.2900054280956586,0.13824281594202048,0.09531862288713455,0.4028213918209076,0.3718762695789337
VSL,người xấu,3,3,0.2892174857358138,0.17228851891901792,0.045584242790937424,0.41370484232902527,0.40836337208747864
VSL,luật chơi,3,3,0.28752297908067703,0.13642286328441378,0.09558450430631638,0.4004189074039459,0.3665655255317688
VSL,kết quả,3,3,0.2873098875085513,0.16922055010113257,0.0480220690369606,0.4100192189216614,0.40388837456703186
VSL,cộng (Toán học),3,3,0.28664490828911465,0.164817657522934,0.05357501655817032,0.40565159916877747,0.4007081091403961
VSL,bảng cộng,3,3,0.286088727414608,0.15552007514254865,0.06615275889635086,0.3969883620738983,0.39512506127357483
VSL,ưu tiên,3,3,0.2851155723134677,0.1500193724421254,0.07298580557107925,0.39425286650657654,0.3881080448627472
VSL,ngày của Cha,3,3,0.28474775205055874,0.14410452230111445,0.08133868128061295,0.3973027467727661,0.3756018280982971
VSL,vải lụa,3,3,0.28411564230918884,0.13170988804916767,0.09786006808280945,0.3789427578449249,0.37554410099983215
VSL,ghen tị,3,3,0.2811762976149718,0.17113507496331118,0.03915693983435631,0.4030768573284149,0.40129509568214417
VSL,không đẹp,3,3,0.2811538949608803,0.13434130123845742,0.09116744250059128,0.37663573026657104,0.3756585121154785
VSL,dấu ngã,3,3,0.2805693472425143,0.15005532612170575,0.0683940127491951,0.38999196887016296,0.3833220601081848
VSL,chị chồng,2,1,0.28041884303092957,0.0,0.28041884303092957,0.28041884303092957,0.28041884303092957
VSL,màu xanh da trời,3,3,0.2804161111513774,0.022280784716864014,0.25000742077827454,0.3027712404727936,0.28846967220306396
VSL,quyển vở,3,3,0.2788069508969784,0.160989696228161,0.05115552619099617,0.3953976333141327,0.3898676931858063
VSL,ô,3,3,0.2780675416191419,0.1374855625315677,0.0859856978058815,0.4002206027507782,0.347996324300766
VSL,vấn đề,3,3,0.2774941623210907,0.13470872484679458,0.08704718947410583,0.376855731010437,0.36857956647872925
VSL,bánh cuốn,3,3,0.27613580723603565,0.13758095276027882,0.0860891193151474,0.40727660059928894,0.33504170179367065
VSL,hay là (hoặc là),3,3,0.2759341349204381,0.11608864902824903,0.11188928782939911,0.36359816789627075,0.35231494903564453
VSL,cây xanh tươi,3,3,0.2757846799989541,0.15138233602123907,0.061810340732336044,0.3887846767902374,0.37675902247428894
VSL,thế nào_,3,3,0.27564770728349686,0.15238889644656514,0.06023838371038437,0.3890691101551056,0.3776356279850006
VSL,lái tàu hỏa,3,3,0.27478254834810895,0.13467062816133585,0.08478271961212158,0.3811541795730591,0.3584107458591461
VSL,tô màu,3,3,0.2742041200399399,0.09923219952893236,0.13390855491161346,0.34725189208984375,0.3414519131183624
VSL,xanh xao,3,3,0.2739313157896201,0.15745045432234556,0.05197868123650551,0.40035882592201233,0.3694564402103424
VSL,máy in,3,3,0.2714733804265658,0.13995147756907406,0.07394237071275711,0.38099756836891174,0.35948020219802856
VSL,quả dưa hấu,3,3,0.27029294272263843,0.12008313976191845,0.10053028166294098,0.3591010868549347,0.3512474596500397
VSL,lạnh lùng,3,3,0.2681770672400792,0.12649260212296887,0.08930040895938873,0.35932520031929016,0.35590559244155884
VSL,con muỗi,3,3,0.26408401628335315,0.11776509428108446,0.09759171307086945,0.3509579598903656,0.34370237588882446
VSL,bảng trừ,3,3,0.2635946124792099,0.14584805026285563,0.05744846165180206,0.372609406709671,0.3607259690761566
VSL,phó hiệu trưởng,3,3,0.2591504727800687,0.10454661069772204,0.11130841821432114,0.3344983458518982,0.3316446542739868
VSL,anh ruột,3,3,0.25903378302852315,0.14657038800256617,0.052092354744672775,0.37278807163238525,0.35222092270851135
VSL,lĩnh vực,3,3,0.25857719282309216,0.11739427139886928,0.09259738028049469,0.34475281834602356,0.3383813798427582
VSL,xuất hiện,3,3,0.2585161402821541,0.12030120871795913,0.08858644217252731,0.3506569564342499,0.33630502223968506
VSL,môn Đạo đức,3,3,0.25848230347037315,0.13991944704003717,0.06064378097653389,0.3607357442378998,0.3540673851966858
VSL,sắp xếp,3,3,0.2581956734259923,0.1324966287450121,0.07082577049732208,0.35343772172927856,0.35032352805137634
VSL,bít tết (bò),3,3,0.2568937415877978,0.11236142758940224,0.10505174845457077,0.37338125705718994,0.2922482192516327
VSL,nhân (Toán học),3,3,0.2567908664544423,0.12663428720655223,0.07791590690612793,0.3537898063659668,0.3386668860912323
VSL,giấy,3,3,0.25522079070409137,0.13175286934298297,0.06889411807060242,0.34846267104148865,0.3483055830001831
VSL,nạp điện,3,3,0.2542513261238734,0.1340407177911214,0.06483693420886993,0.3554401993751526,0.34247684478759766
VSL,thiếu thốn,3,3,0.25273143996795017,0.10790507108529272,0.10013901442289352,0.3304134011268616,0.32764190435409546
VSL,muốn không_,3,3,0.2504810517032941,0.1277185058079883,0.07010791450738907,0.3488635718822479,0.33247166872024536
VSL,màu trắng,3,3,0.24961263065536818,0.1433986746382536,0.04682237282395363,0.35236912965774536,0.3496463894844055
VSL,bảng nhân,3,3,0.24921395381291708,0.1159057055847945,0.08530864119529724,0.3327430784702301,0.3295901417732239
VSL,toa xe,3,3,0.248433085779349,0.13154542045158862,0.06279376894235611,0.35173270106315613,0.3307727873325348
VSL,lúc nào,3,3,0.24833974242210388,0.061465953692915624,0.16149210929870605,0.2949591279029846,0.28856799006462097
VSL,ngày thương bình liệt sĩ 27_7,3,3,0.24581568191448847,0.1069609187251961,0.09463822096586227,0.32587528228759766,0.3169335424900055
VSL,dám làm,3,3,0.2448384314775467,0.0846541337671848,0.1251506358385086,0.30705028772354126,0.3023143708705902
VSL,bán hàng,3,3,0.2436839652558168,0.14641134142233747,0.03674951568245888,0.35331735014915466,0.3409850299358368
VSL,tôi yêu bạn,3,3,0.24338176225622496,0.130962420044698,0.05827025696635246,0.3411366641521454,0.330738365650177
VSL,họp,3,3,0.24334391579031944,0.13022339231415475,0.05918063595890999,0.335761159658432,0.33508995175361633
VSL,cố gắng,3,3,0.2427762063841025,0.12827844588514023,0.06203550472855568,0.34666094183921814,0.3196321725845337
VSL,xe cảnh sát,3,3,0.24233008921146393,0.12562914709744383,0.06488217413425446,0.3386830687522888,0.3234250247478485
VSL,tiếp tục,3,3,0.24232320735851923,0.10513333668197142,0.09367763251066208,0.3194562494754791,0.3138357400894165
VSL,nghi ngờ,3,3,0.24181267619132996,0.10514440961429908,0.09515738487243652,0.33640506863594055,0.2938755750656128
VSL,chúc mừng,3,3,0.24117905894915262,0.06855293238785788,0.14427384734153748,0.29214000701904297,0.28712332248687744
